,track_id,track_name,artist_name,genre_id,genre_names,lyrics
69,45423381,Abot Langit,Silent Sanctuary,"[1256, 14]","['Pinoy Pop', 'Pop']","Lumiwanag bagong araw
Dahan dahang natutunaw
Ang aking damdamin
Ikaw na ngang para sakin

Ayoko na munang umibig
Itutulak palayo ang sinuman
Kalilimutan mag mahal
Dibaleng magisa ang puso'y ligtas naman
Kaytagal kong nagisa at ikaw ngay dumating

Habang lumalalim akoy nahuhulog na
Ikay gustong laging kasama
Dahil mananahimik na sana ewan ko ba
Ng makilala kita abot langit ang saya

Lahat ng kulang napuno
Binuhay mo ang natulog kong puso
Di akalain manunumbalik kung pano mag mahal
Kung pano masabik natuyo ang luha
Dahil na jan ka na"
70,155470122,Tahimik (Radio Edit),Yeng Constantino,[14],['Pop'],"English Translation Below

Tagalog
Sabi nila'y duwag daw ang katulad kong
Hindi maamin ang nadarama para sa katulad mo
Pero 'di ba mas matapang ang umibig nang 'di naghihintay
Ng kapalit, at ng sukli, kahit sobra ang ibinigay?
Tatahimik na lang at mamahalin kita
Kahit na masakit, hindi na iimik pa
Mabuti nang hindi mo na lang malaman
Kaysa marinig ko sa'yo
'Di mo kayang mahalin ang katulad ko
Tatahimik na lang ang pag-ibig ko
Para sa'yo, para sa'yo
Kulang ko na lang sabihin, ako na ang martir ng taon
Pero 'di nila maintindihan na okey na'ko sa gano'n
Ang umibig at lumuha para sa isang tulad mong
Kahanga-hanga, kaibig-ibig, kahit wala namang napapala
Tatahimik na lang at mamahalin kita
Kahit na masakit, hindi na iimik pa
Mabuti nang hindi mo na lang malaman
Kaysa marinig pa sa'yong
'Di mo kayang mahalin ang katulad ko
Tatahimik na lang ang pag-ibig ko
Para sa'yo, para sa'yo
Pero 'di ba mas matapang ang umibig nang 'di naghihintay
Ng kapalit, at ng sukli, kahit sobra ang ibigay?
Tatahimik na lang at mamahalin kita
Kahit na masakit, hindi na iimik pa
Mabuti nang hindi mo na lang malaman
Kaysa marinig pa sa'yong
'Di mo kayang mahalin ang katulad ko
Tatahimik na lang ang pag-ibig ko
Para sa'yo
Tatahimik na langEnglish Translation
They say it's cowardly for someone like me
To not be able to admit my feelings for someone like you
But isn't it more courageous to love without waiting
For something in return, for payback, even though a lot has been given?
I will just keep quiet and love you
Even though it hurts, I won't budge anymore
It's better if you just don't know it anymore
Instead of hearing from you that
You can't love someone like me
My love will just keep quiet
For you, for you
I am so close to just saying, that I'm the martyr of the year
But they wouldn't understand that I'm okay with that
To love and to cry for someone like you
Adimrable, loveable, even though I won't get anything from you
I will just keep quiet and love you
Even though it hurts, I won't budge anymore
It's better if you just don't know it anymore
Instead of hearing from you that
You can't love someone like me
My love will just keep quiet
For you, for you
But isn't it more courageous to love without waiting
For something in return, for payback, even if I give out so much?
I will just keep quiet and love you
Even though it hurts, I won't budge anymore
It's better if you just don't know it anymore
Instead of hearing from you that
You can't love someone like me
My love will just keep quiet
For you
I will just keep quiet"
71,43965905,Payapang Daigdig,Regine Velasquez,"[14, 8]","['Pop', 'Holiday']",
72,85191126,Kahit Di Mo Sabihin(full length),Juris,[14],['Pop'],"Kahit di mo sabihin
Aking napapansin
Di na kita pipilitin
Dahil di mo naman aaminin

Nagbago ang higpit ng yakap mo
Nagbago rin kung paano mo tawagin ang pangalan ko
Ang halik mo'y nagbago
Di ko alam bakit nagkaganito

Kahit na hindi mo sabihin pa
Nararamdaman kong ayaw mo na
Ayaw mo nang magpatuloy pa
Kahit na sabihing mahal pa kita
Walang magagawa kung ayaw mo na
Paano na
Di ko kayang mag-isa

Kahit di mo sabihin
Damang-dama pa rin
Wala na ang kislap ng yong mata
Tuwing ikaw ay kasama
Wala na ang dating saya
Yakap mo ay kaylamig na
Dating sigla sana'y mag balik pa

Kahit na hindi mo sabihin pa
Nararamdaman kong ayaw mo na
Paano na
Pagkat hindi ko kaya
Ayaw ko ng masaktan
Paanong pipigilang nararamdaman

Kahit na hindi mo sabihin pa
Nararamdaman kong ayaw mo na
Ayaw mo nang magpatuloy pa
Kahit na sabihing mahal pa kita
Walang magagawa kung ayaw mo na
Paano na
Di ko kayang mag-isa
Paano na
Di ko kayang mag-isa"
73,114769656,'Pag Napagod Ang Puso,Erik Santos,[14],['Pop'],
74,114547735,Prom,Ebe Dancel feat. Yeng Constantino,[14],['Pop'],"Nanginginig na mga kamay
puso kong hindi mapalagay
pwede ba kitang tabihan
kahit pa may iba ka nang kasama

ito na'ng gabing di malilimutan
dahan dahan tayong nagtinginan

Parang atin ang gabi
para bang wala tayong katabi
at tayo'y sumayaw na parang di na tayo
bibitaw... bibitaw... bibitaaaaaaaw... bibitaw. ooooh ooh

Nalalasing sayong tingin
At di malaman-laman ang gagawin
Habang lumalalim ang gabi ay lumalapit ang ating mga labi

ito na'ng gabing di malilimutan
nung tayo'y naglakad dahan-dahan

Parang atin ang gabi
para bang wala tayong katabi
at tayo'y sumayaw na parang di na tayo
bibitaw... bibitaw... bibitaaaaaaaw... bibitaaaw. ooooh ooh

Matapos man ang sayaw
Pangakong di ka bibitaw-aah-aaaw

Wag na wag kang bibitaw
Wag na wag kang bibitaw

Mahal tanging ikaw ang nais kong kasayaw
Mahal tanging ikaw ang nais kong kasayaw
Mahal tanging ikaw ang nais kong kasayaw

(Wag na wag kang bibitaw)
Mahal tanging ikaw ang nais kong kasayaw

Parang atin ang gabi
para bang wala tayong katabi
at tayo'y sumayaw na parang di na tayo
bibitaaaaaw...
Para bang wala tayong katabi
At tayo'y sumayaw (At tayo'y sumayaw)
Na parang di na tayo
bibitaaaaaw... bibitaaaaaaaw... bibitaaaaaw. ooooh ooh"
75,137574770,Huling Harana,Christian Bautista,[14],['Pop'],"Wala na yata talagang makitang pag-asa
Wala na ring oras para isalba
Ang pag-ibig na dati atin ngayon ay alaala
Ang pagmamahalang masaya ngayon ay wala na
Hindi mo na kailangan ng maraming salita
Hindi mo na kailangang mag-isip at maawa
Alam ko naman na hindi ka na hindi na masaya
Kaya’t ito ang huling ito nang aking huling harana
Ginawa ko lahat kahit wala ng halaga
Kahit alam kong iba na ang laman ng mga mata
Kulang pa rin kahit mundo ang kinalaban
Kulang pa rin kahit ginulo ang maayos na kapalaran
Hindi mo na kailangan ng maraming salita
Hindi mo na kailangang mag-isip at maawa
Alam ko naman na hindi ka na hindi na masaya
Masakit mahirap pero kaya
Masakit mahirap pero kaya
Hindi mo na kailangan ng maraming salita
Hindi mo na kailangang mag-isip at maawa
Alam ko naman na hindi ka na hindi na masaya
Hindi mo na kailangan ng maraming salita
Hindi mo na kailangang mag-isip at maawa
Alam ko naman na hindi ka na hindi na masaya
Kaya ito ang huli ito nang aking huling
Ito ang huli ito nang aking huling
Harana…"
76,121598755,'Di Na Kita Mahal,Hazel Faith feat. Michael Pangilinan,[14],['Pop'],"Mmm
Hohh
Mmm
'Di na kita mahal
Baka plano 'to ng Maykapal
At sarado na
Ikaw nagsabing ito'y itigil na
Hindi na kita mahal
Kahit ano'ng gawin ko'y (Ano'ng gawin ko'y) hindi mabalik ('Di mabalik)
Ang dating kasiyahan
Kaya't iniwan mo na lang ako (Iniwan lang)
Naghihintay sa wala sa 'yo
Dahil sabi mo
'Di na kita mahal ('Di na kita mahal)
Baka plano 'to ng Maykapal (Plano 'to ng Maykapal)
Dumaan lang ako sa buhay mo
'Di na kita mahal ('Di na kita mahal)
Baka plano 'to ng Maykapal (Plano 'to ng Maykapal)
At sarado na ang puso ko
Ngayong malaya na (Malaya na) ako sa 'yo (Ako sa 'yo)
Natutong mahalin sarili ko (Ooh)
At nang nahanap ang (Nahanap ang) lakas ng loob (Lakas ng loob)
At bumangon sa pagkadapa ko
Iniwan na ang dating ako
At ako'y natuto
Dahil sabi mo
'Di na kita mahal ('Di na kita mahal)
Baka plano 'to ng Maykapal (Plano 'to ng Maykapal)
Dumaan lang ako sa buhay mo
'Di na kita mahal ('Di na kita mahal)
Baka plano 'to ng Maykapal (Plano 'to ng Maykapal)
At sarado na ang puso ko
Sarado na (Sarado na, sarado na, ooh)
(Sarado, sarado na)
At nang nakitang may (Nakitang may) mahal na ako (Mahal na ako)
Nagbabalik na ang iyong loob pero
'Di na kita mahal (Mmm)
Baka plano 'to ng Maykapal (Yeah)
At dumaan lang ako sa buhay mo
'Di na kita mahal ('Di na kita mahal)
Baka plano 'to ng Maykapal (Plano 'to ng Maykapal)
At sarado na ang puso ko
'Di na kita mahal ('Di na kita mahal)
Baka plano 'to ng Maykapal (Plano 'to ng Maykapal)
Dumaan lang (Dumaan lang, dumaan lang ako) ako sa buhay mo
'Di na kita mahal ('Di na kita mahal)
Baka plano 'to ng Maykapal (Plano 'to ng Maykapal)
At sarado na ang puso ko
Sarado na (Sarado na)
Sarado, sarado na
Sarado na, hoh-hoh
Mmm, 'di na kita mahal ('Di na kita mahal)
Masaya na ako"
77,15566113,Kahit Konti,Yeng Constantino,[14],['Pop'],"Maari bang, maari bang umusog-usog ng konti
Hatihati dahil masyadong masikip ang upuan
At kung iyong kausapin, ako nama'y hindi maselan
At payag matabihan, umusog lang, umusog ng konti
Maari bang, maari bang umusog-usog ng konti
Madadaan sa usapan ang maaring pag-awayan
Sakali mang mayron kang napapansin, sabihin lang
At kung makatuwiran ako'y uusog din kahit konti
Hindi naman buong-buo ang hinihiling ko sa iyo
Ngunit kahit kapiraso maaring magkasundo tayo
Iba't iba ang katuwiran ng tao sa lipunan
Ngunit ang kailangan lang tayo'y huwag magtulakan
O kayraming suliranin, oras-oras dumarating
Dahil di kayang lutasin hindi na rin pinapansin
Subalit kung tutuusin, iisa ang dahilan
Kaibigan, ayaw nilang umusog ng kahit konti
Hindi naman buong-buo ang hinihiling ko sa iyo
Ngunit kahit kapiraso maaring magkasundo tayo
Iba't iba ang katuwiran ng tao sa lipunan
Ngunit ang kailangan lang tayo'y huwag magtulakan
O kayraming suliranin, oras-oras dumarating
Dahil di kayang lutasin hindi na rin pinapansin
Subalit kung tutuusin, iisa ang dahilan
Kaibigan, ayaw nilang umusog ng kahit konti
At kung iyong kausapin, ako nama'y hindi maselan
At payag matabihan umusog lang
Kahit konti"
78,167996025,Bakit Ako Mahihiya,Regine Velasquez,[14],['Pop'],"

Bakit ako mahihiya?
Kung ang puso'y sumisinta
Dapat ko bang ikahiya
Kung iibigin ko, ikaw, sinta?

Bakit ako mahihiya?
Kung sa iyo'y liligaya
Ang pag-ibig mo lamang
Ang syang tanging aliw sa buhay
Pagkat kita'y minamahal

No'ng kita'y mahalin
'Di ko na inisip
Ang kinabukasan ko
Ang nadarama ko'y iniibig kita
Pag-ibig na walang maliw
Sabihin man nila
Na ako'y isang baliw
Kung dahil sa iyo giliw
Ay tatanggapin kong maluwag sa dibdib
Sapagkat mahal kita

Bakit ako mahihiya?
Kung sa iyo'y liligaya
Ang pag-ibig mo lamang
Ang syang tanging aliw sa buhay
Pagkat kita'y minamahal

Pagkat kita'y minamahal
"
79,160704209,Paano Ba Ang Magmahal,Erik Santos feat. Yeng Constantino,[14],['Pop'],"Heto na naman ako
Nag-aabang ng bago sa istorya ko
Paulit-ulit na lang
Paulit-ulit na lang

Heto na naman ako
Tinitignan sa'n nagkamali ang puso ko
Parang walang katapusan
walang katapusan
Kahit pilitin pa ang sarili
Ibigin ka mali, ako'y mali

ako'y mali
Paano ba ang magmahal?
Palagi bang masasaktan.
umiiyak nalang palagi
gusto ko nang lumisan
Paano ba ang magmahal?
Kailangan bang nasasaktan?
Lagi na lang di maaari
Ngunit ayaw lumisan
Heto na naman ako
Parang hindi nadadala ang puso ko
Kahit nasusugatan aking ipaglalaban
Kahit pilitin pa ang sarili

Ibigin ka'y mali. parang mali, parang mali
Paano ba ang magmahal?
Palagi bang masasaktan.
Umiiyak na lang palagi

Gusto ko ng lumisan
Paano ba ang magmahal?

Kailangan bang nasasaktan?
Lagi na lang di maaari

Ngunit ayaw lumisan
Kailan ba ang tamang panahon?
Kailan ba magkakataon
Malaya na ang puso mo at puso ko

Oh...
Paano ba ang magmahal?
Palagi bang masasaktan.
Umiiyak na lang palagi

Gusto ko ng lumisan
Paano ba ang magmahal?
Kailangan bang nasasaktan?
Lagi na lang di maaari

Ngunit ayaw lumisan
Paano ba ang magmahal?

Palagi bang masasaktan.
Umiiyak na lang palagi
Gusto ko ng lumisan
Paano ba ang magmahal?
Kailangan bang nasasaktan?
Umiiyak na lang palagi
Lagi na lang di maaari
Umiiyak na lang palagi
Lagi na lang di maaari
Ngunit ayaw lumisan."
80,147582712,Pagpaparaya,Yeng Constantino,[14],['Pop'],"Sasayangin pa ba ang oras
Hahawakan pa ba ang yong kamay
Meron maliwanag na oras
Masayang naghihintay
Bibitawan na
Wag na natin paasahin pa
Kung di rin natin kayang paninidigan humingin
Na lang ng tawad sa hanganan at tuluyan
Na tayong magpaalam
Bibilangin pa ba ang luha
Sasayangin pa ba ang pag loloka
Hindi na darating ang tawanan
Tama ang iyong kutob
Bibitawan na
Wag na natin paasahin pa
Kung di rin natin kayang paninidigan humingin
Na lang ng tawad sa hanganan at tuluyan
Na tayong magpaalam
Di ko alam pano ba napunta
Sasaliwang daan di ko inasahan na
Patawarin mo di ko sinadya
Bibitawan na
Wag na natin paasahin pa
Kung di rin natin kayang paninidigan humingin
Na lang ng tawad sa hanganan at tuluyan
Na tayong magpaalam at tuluyan
Na tayong magpaalam"
81,115357745,Ulan,Parokya Ni Edgar,[14],['Pop'],"

Nagsimula ng bumuhos ang ulan
Sa araw ng iyong kaarawan
Sinabi mo na ni minsa’y
Di ka pa nakaligo sa ulan

Niyaya kang lumabas at bumaba
Dun tayo maglalalaro oh
Nagulat ng mapa-oo ka
Di ko naman ito inakala

Tumakbo sa ulan
Mundo ko’y kinalimutan
Kamay mo’y hinawakan
At hindi nagkahiyaan

Pano? Pano na nga ba ito?
Hindi na nga ba ito biro
Umaasa lang ba ako? Oh! Oh!
Alab ng kinabukasan
Tuluyan ng napag-isipan
May tama na nga ba ako? Oh! Oh!

Tumila rin mga patak sa’yong pisngi
Kailangan ng bumalik at umuwi
Pagka’t ikaw angha’y nilalamig
Kailangan ng bumalik

Pag akyat ng hagdan, huminto kalagitnaan
Sinubukang halikan ngunit di ko nakayanan

Pano? Pano na nga ba ito?
Hindi na nga ba ito biro
Umaasa lang ba ako? Oh! Oh!
Alab ng kinabukasan
Tuluyan ng napag-isipan
May tama na nga ba ako? Oh! Oh!

Pag akyat ng hagdan, huminto kalagitnaan
Sinubukang halikan ngunit di ko nakayanan

Pano? Pano na nga ba ito?
Hindi na nga ba ito biro
Umaasa lang ba ako? Oh! Oh!
Alab ng kinabukasan
Tuluyan ng napag-isipan
May tama na nga ba ako? Oh! Oh!

May tama na nga ba ako? Oh woh oh! [x3]

May tama na nga ba?
"
82,148480429,Bulong,December Avenue,[14],['Pop'],"Hindi masabi ang nararamdaman
Hindi makalapit sadyang nanginginig na lang
Mga kamay na sabik sa piling mo
Ang iyong matang walang mintis sa pagtigil ng aking mundo

Ako'y alipin ng pagibig mo
Handang ibigin ang isang tulad mo
Hanggat ang puso mo'y sa akin lang hindi ka na malilinlang
Ikaw ang ilaw sa dilim at ang liwanag ng mga bituin

Hindi mapakali
Hanggang tingin nalang
Bumubulong sa'yong tabi
Sadyang walang makapantay
Sa kagandahang inuukit mo sa isip ko

Ako'y alipin ng pagibig mo
Handang ibigin ang isang tulad mo
Hanggat ang puso mo'y sa akin lang hindi ka na malilinlang
Ikaw ang ilaw sa dilim at ang liwanag ng mga bituin

Ohhh woahhhh...

Ako'y alipin ng pagibig mo
Handang ibigin ang isang tulad mo
Hanggat ang puso mo'y sa akin lang hindi ka na malilinlang
Ikaw ang ilaw sa dilim at ang liwanag ng mga bituin

Ng mga bituin
Ng mga bituin
Ng mga bituin"
83,84398325,Tala,Sarah Geronimo,[14],['Pop'],"Tala, tala, tala...
Ang ningning ng mga tala'y nakikita ko sa'yong mga mata
Tala, tala, tala...
Ang ningning ng yong mga mata'y nahanap ko sa mga tala

Siguro nga masyadong mabilis
Ang pagyanig
Ng puso ko
Para sa puso mo
Siguro nga ako ay makulit, ayaw makinig
Sa takbo ng isip
Hindi ko maipilit

Tila ako'y nakalutang na sa langit
Ngunit nalulunod sa'yong mga ngiti
At kung hanggang dito lang talaga tayo
Hindi pababayaan ang daang tinahak na kapiling ka
At kung umabot tayo hanggang dulo

Kapit lang ng mahigpit
Aabutin natin ang mga tala
Tala, tala, tala...
Ang ningning ng mga tala'y nakikita ko sa'yong mga mata

Tala, tala, tala...
Ang ningning ng yong mga mata'y nahanap ko sa mga tala
Maaaring kinabukasan ay mag-iba ng
Ihip ng iyong ninanais
Ngunit maaari bang kahit na pansamantala lang
Ikaw muna'y maging akin

Tila ako'y nakalutang na sa langit
Ngunit nalulunod sa yong mga ngiti...
At kung hanggang dito lang talaga tayo
Hindi pababayaan ang daang tinahak na kapiling ka
At kung umabot tayo hanggang dulo

Kapit lang ng mahigpit
Aabutin natin ang mga tala
Tala, tala, tala...
Ang ningning ng mga tala'y nakikita ko sa'yong mga mata

Tala, tala, tala...
Ang ningning ng yong mga mata'y nahanap ko sa mga tala
Hindi man ako nilagay sa mundong ito para sa'yo

Parang nakatingin ang buong daigdig pag ako ay yakap yakap mo
Ohhh...
At kung hanggang dito lang talaga tayo
Hindi pababayaan ang daang tinahak na kapiling ka
At kung umabot tayo hanggang dulo

Kapit lang ng mahigpit
Aabutin natin ang mga tala
Tala, tala, tala...
Ang ningning ng mga tala'y nakikita ko sa'yong mga mata
Tala, tala, tala...
Ang ningning ng yong mga mata'y nahanap ko sa mga tala
Ohhh... (Ohhh...) Ohhh... (Ohhh...)
Ang ningning ng mga tala'y nakita ko sa'yong mga mata...
Nakita ko sa'yong mga mata.
Ang ningning ng yong mga mata'y nahanap ko sa mga tala..."
84,180870396,Kilometro,Sarah Geronimo,[14],['Pop'],"Gagawin ko ang lahat upang sa huli, sa huli
Sa huli ay tayo
Kung kailangan kong tahakin ang kilome, kilome
Kilometrong layo

Bakit nga ba itong agwat natin
Pinipilit palawakin
Pero habang merong bumabalakid
Ang pag-ibig lumalalim
Tila tala sa tala ang layo
At di ka na matanaw
Pero pag humahaba ay lalo kitang sinisigaw

Maging ang laot walang takot na tatawirin
Kahit alon ay umabot sa papawirin
San man dako'y pinangakong makakarating
Ikaw lang ay makapiling

Gagawin ko ang lahat upang sa huli(sa huli)
Sa huli ay tayo
Kung kailangan kong tahakin ang kilome, kilome
Kilometrong layo Woo... Oh...
Kilome, kilome, kilometrong layo
Woo... Oh...
Kilome, kilome, kilometrong layo

Sumasalungat ang daigdig
At tayo'y di magkasalubong
Oh, dapat na ba kong makinig
Magpadala na sa daluyong
Inanod, inagos at halos hindi ka na matanaw
Pagtapos mabalot ng galos
Sigaw pa rin ay ikaw

Maging ang laot walang takot na tatawirin
Kahit alon ay umabot sa papawirin
San man dako'y pinangakong makakarating
Ikaw lang ay makapiling

Gagawin ko ang lahat upang sa huli(sa huli)
Sa huli ay tayo
Kung kailangan kong tahakin ang kilome, kilome
Kilometrong layo Woo... Oh...
Kilome, kilome, kilometrong layo
Woo... Oh...
Kilome, kilome, kilometrong layo

Maging ang laot walang takot na tatawirin
Kahit alon ay umabot sa papawirin
San man dako'y pinangakong makakarating
Ikaw lang ay makapiling

Gagawin ko ang lahat upang sa huli(sa huli)
Sa huli ay tayo
Kung kailangan kong tahakin ang kilome, kilome
Kilometrong layo Woo... Oh...
Kilome, kilome, kilometrong layo
Woo... Oh...
Kilome, kilome, kilometrong layo
Oh... Woo... Oh... Ahh...
Kilome, kilome, kilometrong layo"
85,167662811,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,[14],['Pop'],"Hindi mapigil ang bugso ng aking puso
Sa tuwing ako'y papalapit sa'yo
Maaari bang hingin ang iyong kamay

Hawakan mo't 'wag mong bitawan

Hindi mapigil ang tibok ng aking puso
Sa tuwing ako'y nakatingin sa'yo
Maaari bang huwag kang humiwalay
Dahil sandali na lang

Darating din ang gabing walang pipigil sa 'tin
Kung hindi ngayon aasa bang maibabalik ang kahapon?

Kahit sandali palayain ang pusong 'di mapigil
Sana'y tayong dal'wa
Sa huling pagkakataon
Na ika'y magiging akin

Hindi matigil ang gulo sa aking isip
At para bang walang kasing sakit
Ala-ala mong hindi ko malimutan
Oras lang ang may alam

Kung darating din ang gabing walang pipigil sa 'tin
Kung hindi ngayon aasa bang maibabalik ang kahapon

Kahit sandali palayain ang pusong 'di mapigil
Sana'y tayong dal'wa
Sa huling pagkakataon
Na hindi na para sa 'tin

At sa bawat minuto ako'y 'di natuto
Ipilit ma'ng iba ako'y maghihintay sayo
Ikaw ang aking kapiling sa huling sandali
Kasalanan ba kung puso natin ang magwawagi?

Kahit sandali palayin ang pusong 'di mapigil
Sana'y tayong dal'wa
Sa huling pagkakataon
Na hindi na para sa 'tin
Kahit sandali, patawarin ang pusong 'di tumigil
Para sating dal'wa
Ang maling pagkakataon
Na ika'y magiging akin"
86,159958290,Itutulog Na Lang,The Juans,[14],['Pop'],
87,164828865,Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack],December Avenue,[14],['Pop'],
88,160011873,Kung Ako Na Lang Sana,December Avenue,[14],['Pop'],"Heto ka na naman kumakatok saking pintuan
Muling naghahanap ng makakausap
At heto naman ako nakikinig sa mga kwento mong paulit-ulit lang

Nagtitiis kahit nasasaktan

Ewan ko bakit ba hindi ka pa nadadala
Hindi ba't kailan lang nang ikay iwanan nya
At ewan ko na sayo parang balewala ang puso ko
Ano ng bang meron siya na sa akin ay 'di mo makita

Kung ako na lang sana ang 'yong minahal
'Di ka na muling mag-iisa
Kung ako na lang sana ang 'yong minahal
'Di ka na muling luluha pa
'Di ka na mangangailangan pang humanap ng iba
Narito ang puso ko naghihintay lamang sa iyo

Heto pa rin ako umaasang ang puso mo
Baka sakali pang ito'y magbago
Narito lang ako kasama mo buong buhay mo
Ang kulang na lang mahalin mo rin akong lubusan

Kung ako na lang sana ang 'yong minahal
'Di ka na muling mag-iisa
Kung ako na lang sana ang 'yong minahal
'Di ka na muling luluha pa
'Di ka na mangangailangan pang humanap ng iba
Narito ang puso ko naghihintay lamang sayo
Kung ako na lang sana

Oooo...
Kung ako na lang sana ang 'yong minahal
'Di ka na muling mag-iisa
Kung ako na lang sana ang 'yong minahal
'Di ka na muling luluha pa
'Di ka na mangangailangan pang humanap ng iba
Narito ang puso ko naghihintay lamang sayo
Kung ako na lang sana"
89,151523213,Paalam,Silent Sanctuary,[14],['Pop'],"Paalam na sa ating
Pag-ibig na minsa'y pinag-isa
Paalam na sa mga pangakong
'Di na mabubuhay pa

Kung may bago ka nang mamahalin
'Wag kang mag alala ako ay masasanay rin
Parang kahapon lang tayo'y magkasama
Naging isa na syang ala-ala
Mula ngayon araw-araw ng mananalangin
Na sana'y lagi kang masaya

Paalam na sa ating
Pag-ibig na minsa'y pinag-isa
Paalam na sa mga pangakong
'Di na mabubuhay pa

Paalam na
Sa mga yakap at halik
Sa tamis at pait
Bakit hinayaan?
Sinayang 'ko lang
Ang i'yong wagas na pag-ibig
Hindi na kita kukulitin

Paalam na sa ating
Pag-ibig na minsa'y pinag-isa
Paalam na sa mga pangakong
'Di na mabubuhay pa

Paalam na sa ating
Pag-ibig na minsa'y pinag-isa
Paalam na sa mga pangakong
'Di na mabubuhay pa

Paalam na (Paalam na)
Paalam na (Paalam na)
Paalam na (Paalam na)
Paalam na (Paalam na)"
90,43136043,Sino Nga Ba Siya,Sarah Geronimo,[14],['Pop'],"'Di ko inisip na mawawala ka pa
Akala ko'y panghabang-buhay na kapiling ka
Lahat na yata 'binigay para sa 'yo
Ngunit parang may pagkukulang pa ako
Sino nga ba s'ya sa puso mo
At kaya mong saktan ang tulad ko
Gayong lahat-lahat ng akin
At pag-ibig ay 'binigay sa'yo
Sino nga ba siya't iniwan mo
Iniwan mong bigo ang tulad ko
May pagkukulang ba ako't
Nagagawang saktan ang puso ko
Kahit dayain ang puso at isipan ko
Damdamin ko'y hindi pa rin nagbabago
At kung maisip na 'di na siya ang 'yong gusto
Magbalik ka lang at ako'y naririto
Sino nga ba s'ya sa puso mo
At kaya mong saktan ang tulad ko
Gayong lahat-lahat ng akin
At pag-ibig ay 'binigay sa'yo
Sino nga ba siya't iniwan mo
Iniwan mong bigo ang tulad ko
May pagkukulang ba ako't
Nagagawang saktan ang puso ko
Ooohhh...
Sino nga ba s'ya sa puso mo
At kaya mong saktan ang tulad ko
Gayong lahat-lahat ng akin
At pag-ibig ay 'binigay sa'yo
Sino nga ba siya't iniwan mo
Liniwan mong bigo ang tulad ko
May pagkukulang ba ako't
Nagagawang saktan ang puso ko..."
91,72465125,Susan,Mayonnaise,"[20, 14]","['Alternative', 'Pop']","

Susan
Na'san ka
Hindi mo ba alam
Ang lahat ng masama na nararamdaman

Di na ko aasa pang muli (sa'yo)
Di na ko aasa pang muli (sa'yo)
Di na ko aasa pang muli (sa'yo)
Sa'yo

Susan
Nandito na
Ang lahat ng may pakana
Wag mo ng isipin pa kung hindi kailangan

Di na ko aasa pang muli (sa'yo)
Di na ko aasa pang muli (sa'yo)
Di na ko aasa pang muli (sa'yo)
Sa'yo

At kung ako lang ang tatanungin
Hindi ko rin alam ang sasabihin
Yeah yeah

Di na ko aasa pang muli (sa'yo)
Di na ko aasa pang muli (sa'yo)
Di na ko aasa pang muli (sa'yo)
Sa'yo
"
92,43329172,"Hindi Na Magbabago (From ""Kahit Puso'y Masugatan"") (Remastered)",Erik Santos,[14],['Pop'],"Hindi mapaliwanag ng makilala ka
May binulong ang hangin nagsasabing ikaw na nga
Ang ngayon at ang bukas
Habang buhay na walang wakas
Hindi magbabago ang puso ko
Umabot din sa langit aking hinihiling
Di ko akalain na ika'y maging akin
Hanggat may init ang araw
Pangalan mo lang isinisigaw
Hindi magbabago ang puso ko
Habang buhay sa'yo magsisilbing
Liwanag sa iyong gabi
Tala ng iyong hiling
Ang langit ang aking saksi
Hindi na magbabago
Hindi na magbabago
Hindi na magbabago ang puso ko
Tila yata kulang ang bilang ng bituin
Galing ka sa langit nahulog sa akin
Kahit pa bumuhos ang ulan
Mananatiling nararamdaman
Hindi magbabago ang puso ko"
93,116062255,Ilang Pasko Pa Ba,Juris,"[1080, 14]","['Christmas', 'Pop']",
94,114724404,Patuloy Ang Pangarap - Alternate Version of Minus One,Angeline Quinto,[14],['Pop'],"'Di pa rin makapaniwala
Sa lahat ng nangyayari
Pangarap parang kailan lang
Sa panaginip ko'y nakita
Ngayon ay dumating ng bigla sa aking buhay
Di naubusan ng pagasa ako'y nanalig sa
Isang Pangarap, ako'y naniniwala
Ako ay lilipad at ang lahat makakakita
Sa isang pangarap ako'y naniniwala
Hindi ako titigil hangga't aking makakaya

Unti-unting mararating, tagumpay ko'y makikita

Patuloy ang pangarap
'Di pa makapaniwala sa aking nakikita
Lahat ng panalangin ko, ngayon may kasagutan
Lahat ng pinagdaanan at pinaghirapan
Nagbigay ng kalakasan upang marating ang isang pangap akoy naniniwal ako ay lilipad at ang lahat ay makakakita sa isang pangarap akoy maniniwala ako ay lilipad at ang lahat makakakita
Kahit saan, kahit kailan
Alam kong ako'y patungo
Sa marami pang tagumpay
Patuloy ang Pangarap..."
95,114769653,"Sana Naman, Sana Na Nga",Erik Santos,[14],['Pop'],
