,track_id,track_name,artist_name,genius,azLyrics,metroLyrics,az_metro_similarity,genius_az_similarity,genius_metro_similarity
50,152663476,May Forever,Ysabelle Cuevas,"Nagsimula ang lahat sa pagtitig
At tumagal lagpas sa isang segundo
Isip ko'y umiikot sa'yo
Naghangad ng tunay na pag-ibig
Na paninindigan ikaw at ako
Walang hanggang pinangako mo
Yung puso ko nahulog sa'yo
Hala unti-unting nagbabago
Yung puso ko, nahulog sa'yo
Pero bakit 'di mo sinalo
May forever sa edsa
May forever sa iyong mga mata
Ang tagal mo rin naghintay
Pilit na sinuway ang tadhana
May forever sa pila
You said you never let go
Pang habang buhay ka pa
May forever sa lahat ng 'to
Ba't kaya, tayo wala
Tumagal naman tayo for 2 years
And for the longest time I thought this was it
Nalingat lang saglit
Nasan na ang pangako mong forever sinta
Oh no, tell me bakit nagbago ang ihip
Nang hangin natin noo'y nag iinit
Akala ko tunay na
Bakit naglaho nung nakita mo siya
'Yung luha ko natraffic sa'yo
Hindi pa natuwa, binangga mo
'Yung luha ko natraffic sa'yo
Paano ba patitigilin 'to
May forever sa edsa
May forever noon sa 'yong mga mata
Ang tagal mo rin naghintay
Pilit na sinuway ang tadhana
May forever sa pila
You said you never let go
Pero ngayon nasan ka
May forever sa lahat ng 'to
Ba't kaya
May forever sa edsa
Sa QC
Nagbago ka baby
Have you seen us lately
Sagad na sagad na ako
Paano tayo humantong sa dulo
May forever sa fort
Sa Makati
Your love turned too lately
I'm done with the waiting
Hindi naniniwala sa'yo
Panandalian ang forever mo
May forever sa edsa
May forever pala sa pagiging tanga
May forever sa moving on
Pero life goes on
Kaya na
Gaya ng nawala ka
Nang forever mo ay
Sa piling na ng iba
May forever sa lahat ng 'to
Ba't kaya
Tayo wala","

Nagsimula ang lahat sa pagtitig
At tumagal lagpas sa isang segundo
Isip ko'y umiikot sa'yo
Naghangad ng tunay na pag-ibig
Na paninindigan ikaw at ako
Walang hanggang pinangako mo

Yung puso ko nahulog sa'yo
Hala unti-unting nagbabago
Yung puso ko, nahulog sa'yo
Pero bakit 'di mo sinalo

May forever sa edsa
May forever sa iyong mga mata
Ang tagal mo rin naghintay
Pilit na sinuway ang tadhana
May forever sa pila
You said you never let go
Pang habang buhay ka pa
May forever sa lahat ng 'to
Ba't kaya, tayo wala

Tumagal naman tayo for 2 years
And for the longest time I thought this was it
Nalingat lang saglit
Nasan na ang pangako mong forever sinta
Oh no, tell me bakit nagbago ang ihip
Nang hangin natin noo'y nag iinit
Akala ko tunay na
Bakit naglaho nung nakita mo siya

'Yung luha ko natraffic sa'yo
Hindi pa natuwa, binangga mo
'Yung luha ko natraffic sa'yo
Paano ba patitigilin 'to

May forever sa edsa
May forever noon sa 'yong mga mata
Ang tagal mo rin naghintay
Pilit na sinuway ang tadhana
May forever sa pila
You said you never let go
Pero ngayon nasan ka
May forever sa lahat ng 'to
Ba't kaya

May forever sa edsa
Sa QC
Nagbago ka baby
Have you seen us lately
Sagad na sagad na ako
Paano tayo humantong sa dulo
May forever sa fort
Sa Makati
Your love turned too lately
I'm done with the waiting
Hindi naniniwala sa'yo
Panandalian ang forever mo

May forever sa edsa
May forever pala sa pagiging tanga
May forever sa moving on
Pero life goes on
Kaya na

Gaya ng nawala ka
Nang forever mo ay
Sa piling na ng iba
May forever sa lahat ng 'to
Ba't kaya
Tayo wala
","Nagsimula ang lahat sa pag titig
Na tumagal lagpas sa isang segundo
Isip ko'y umiikot sa'yo
Naghangad ng tunay na pag ibig
Na paninindigan yung ikaw at ako
Walang hanggang pinangako mo
Yung puso ko nahulog sa'yo
Hala unti unting nag babago
Yung puso ko nahulog sa'yo
Pero bakit 'di mo sinalo
May forever sa edsa
May forever sa 'yong mga mata
Ang tagal mo rin naghintay
Pilit na sinuway ang tadhana
May forever sa pila
You said you never let go
Pang habang buhay ka pa
Kung may forever sa lahat ng 'to
Ba't kaya tayo wala
la la la la la la la la la la la la la la ...
Tumagal naman tayo for two years
And for the longest time
I thought this was it
Nalingat lang saglit
Nasan ang pangako mong forever sinta
Oh no tell me bakit nagbago ang ihip
Ng hangin natin noo'y nag-iinit
Akala ko tunay na
Bakit naglaho nung nakita mo siya
Yung luha ko na traffic sa'yo
Di pa natuwa binangga mo
Yung luha ko na traffic sa'yo
Pa'no ba patitigilin 'to
May forever sa edsa
May forever noon sa 'yong mga mata
Ang tagal mo rin naghintay
Pilit na sinuway ang tadhana
May forever sa pila
You said you never let go
Pero ngayon sa saan ka
Kung may forever
Sa lahat ng 'to
Ba't kaya
May forever sa edsa, sa QC
Nag bago ka baby
Have you seen this lately
Sagad na sagad na ako
Paano tayo humantong sa dulo
May forever sa fort sa makati
Your love turn to maybe
I'm done with the waiting
Hindi naniniwala sa'yo
Panandalian ang forever mo
May forever sa edsa
May forever pala sa pagiging tanga
May forever sa moving on
Pero life goes on
Kaya na
Kaya na na wala ka
Kung ang forever mo
Ay nasa piling na ng iba
May forever
sa lahat ng 'to
Ba't kaya tayo wala
lalalalalallalalalalala...
la la la la la la la la la la la la la",0.9439601494396015,0.9974076474400518,0.9456928838951311
51,40717243,Tao,Sarah Geronimo,"Tulad ng isang ibon
Tao ay lumilipad
Pangarap ang tanging nais
Na marating at matupad
Isip ay nalilito
'Pag nakakita ng bago
Lahat ng bagay sa mundo
Ay isang malaking tukso
Bakit pa luluha
Bakit maghihirap
Ayaw mang mangyari
Ay 'di masasabi
Sasaktan mo lamang
Puso ay 'wag sugatan
Ito'y laro lamang
Sa mundong makasalanan
Tubig ay natutuyo
Bulaklak ay nalalanta
Araw ay lumilipas
Sa gabi rin ang punta
Bakit pa luluha
Bakit maghihirap
Ayaw mang mangyari
Ay 'di masasabi
Sasaktan mo lamang
Puso ay 'wag sugatan
Ito'y laro lamang
Sa mundong makasalanan
Tulad ng isang ibon
Tao rin ay namamatay
Pangarap ang tanging nais
Makarating sa kabilang buhay","

Tulad ng isang ibon, tao ay lumilipad
Pangarap ang tanging nais na marating at matupad
Isip ay nalilito pag nakakita ng bago
Lahat ng bagay sa mundo ay isang malaking tukso

Bakit pa luluha
Bakit maghihirap
Ayaw mang mangyari
Ay di masasabi
Sasaktan mo lamang
Puso ay 'wag sugatan
Ito'y laro lamang
Sa mundong makasalanan

Tubig ay natutuyo, bulaklak ay nalalanta
Araw ay lumilipas, sa gabi rin ang punta

Bakit pa luluha
Bakit maghihirap
Ayaw mang mangyari
Ay di masasabi
Sasaktan mo lamang
Puso ay 'wag sugatan
Ito'y laro lamang
Sa mundong makasalanan

Tulad ng isang ibon, tao rin ay namamatay
Pangarap ang tanging nais, makarating sa kabilang buhay
",,,0.9968798751950078,
52,147582714,Dasal,Yeng Constantino,"Ang daming tanong sa aking isipan
Na 'di alam kung saan huhugutin ang sagot
Sa libu-libong mga bagay kumakatok
Parang mga ulap na nakaharang
Sa araw na 'di makita kailan kailangan
Ngunit alam ko
Alam kong nandito ka
Kahit parang 'di ka lang madama
Galit at puro tanong ang tumatakbo
Sa aking isipan, ikaw lang ang kailangan
Alam kong nandito ka
Kahit parang 'di ka lang madama
Galit at puro tanong ang tumatakbo
Sa aking isipan, ikaw lang ang kailangan
Wala bang gamot sa aking dilim at poot na nadarama?
Kinakain ng lungkot, pag-asa kong tila inanod na
Parang mga alon na nilalabanan
At wala akong napapala, nauubusan
Ngunit alam ko
Alam kong nandito ka
Kahit parang 'di ka lang madama
Galit at puro tanong ang tumatakbo
Sa aking isipan, ikaw lang ang kailangan
Alam kong nandito ka
Kahit parang 'di ka lang madama
Galit at puro tanong ang tumatakbo
Sa aking isipan, ikaw lang ang kailangan
Kumakatok
(Sa aking isipan, ikaw lang ang kailangan)
Sa iyong pinto
(Sa aking isipan, ikaw lang ang kailangan)
Yakapin mo ang puso ko
Alam kong nandito ka
Kahit parang 'di ka lang madama
Galit at puro tanong ang tumatakbo
Sa aking isipan, ikaw lang ang kailangan
Alam kong nandito ka
Kahit parang 'di ka lang madama
Galit at puro tanong ang tumatakbo
Sa aking isipan, ikaw lang ang kailangan
Kumakatok
(Sa aking isipan, ikaw lang ang kailangan)
Sa iyong pinto
(Sa aking isipan, ikaw lang ang kailangan)
Yakapin mo ang puso ko","

Ang daming tanong sa aking isipan
Na 'di alam kung saan huhugutin ang sagot
Sa libu-libong mga bagay kumakatok

Parang mga ulap na nakaharang
Sa araw na 'di makita kailan kailangan
Ngunit alam ko

Alam kong nandito ka
Kahit parang 'di ka lang madama
Galit at puro tanong ang tumatakbo
Sa aking isipan, ikaw lang ang kailangan
Alam kong nandito ka
Kahit parang 'di ka lang madama
Galit at puro tanong ang tumatakbo
Sa aking isipan, ikaw lang ang kailangan

Wala bang gamot sa aking dilim at poot na nadarama?
Kinakain ng lungkot, pag-asa kong tila inanod na

Parang mga alon na nilalabanan
At wala akong napapala, nauubusan
Ngunit alam ko

Alam kong nandito ka
Kahit parang 'di ka lang madama
Galit at puro tanong ang tumatakbo
Sa aking isipan, ikaw lang ang kailangan
Alam kong nandito ka
Kahit parang 'di ka lang madama
Galit at puro tanong ang tumatakbo
Sa aking isipan, ikaw lang ang kailangan

Kumakatok
(Sa aking isipan, ikaw lang ang kailangan)
Sa iyong pinto
(Sa aking isipan, ikaw lang ang kailangan)
Yakapin mo ang puso ko

Alam kong nandito ka
Kahit parang 'di ka lang madama
Galit at puro tanong ang tumatakbo
Sa aking isipan, ikaw lang ang kailangan
Alam kong nandito ka
Kahit parang 'di ka lang madama
Galit at puro tanong ang tumatakbo
Sa aking isipan, ikaw lang ang kailangan

Kumakatok
(Sa aking isipan, ikaw lang ang kailangan)
Sa iyong pinto
(Sa aking isipan, ikaw lang ang kailangan)
Yakapin mo ang puso ko
",,,0.9971223021582734,
53,147582711,Kulang,Yeng Constantino,"Iniisip mo na 'di ka, hindi ka sasapat
Dahil sa gusto niyang babae, 'di ka, 'di ka makatapat
Balingkinitang katawan
Balat na parang porselana
Ngiting nakakasilaw, mata niyang umiilaw
At ikaw
Simpleng babae lang
Ngunit alam mo bang
Wala sayong
Kulang kulang kulang
Wala sayong
Kulang kulang kulang
May makakakita sa tunay mong ganda
Basta alam mo sa loob ng puso
Wala sayong kulang
Ah ah ah ah ah
Kulang
Ah ah ah ah ah
Ninanais mo na sana
Sana magbago pa
Wala namang masama kung para
Para sa'yo lang talaga
Pero kung para sa iba
Dahil nais mong makita
Baka makalimutan mo ang katotohanan
Na ika'y
Simpleng babae lang
Ngunit alam mo bang
Wala sayong
Kulang kulang kulang
Wala sayong
Kulang kulang kulang
May makakakita sa tunay mong ganda
Basta alam mo sa loob ng puso
Wala sayong kulang
Ah ah ah ah ah
Kulang
Ah ah ah ah ah
Huwag mo nang pahirapan pa
Ang puso mo 'di kailangang mag-iba
Tumingin ka sa taas
Bubukas iyong mata kung sino ka talaga
Wala sayong
Kulang kulang kulang
Wala sayong
Kulang kulang kulang
May makakakita sa tunay mong ganda
Basta alam mo sa loob ng puso
Wala sayong kulang
Kulang
May makakakita sa tunay mong ganda
Basta alam mo sa loob ng puso
Wala sayong kulang","

Iniisip mo na 'di ka, hindi ka sasapat
Dahil sa gusto niyang babae, 'di ka, 'di ka makatapat
Balingkinitang katawan
Balat na parang porselana
Ngiting nakakasilaw, mata niyang umiilaw
At ikaw

Simpleng babae lang
Ngunit alam mo bang

Wala sayong
Kulang kulang kulang
Wala sayong
Kulang kulang kulang
May makakakita sa tunay mong ganda
Basta alam mo sa loob ng puso
Wala sayong kulang
Ah ah ah ah ah
Kulang
Ah ah ah ah ah

Ninanais mo na sana
Sana magbago pa
Wala namang masama kung para
Para sa'yo lang talaga
Pero kung para sa iba
Dahil nais mong makita
Baka makalimutan mo ang katotohanan
Na ika'y

Simpleng babae lang
Ngunit alam mo bang

Wala sayong
Kulang kulang kulang
Wala sayong
Kulang kulang kulang
May makakakita sa tunay mong ganda
Basta alam mo sa loob ng puso
Wala sayong kulang
Ah ah ah ah ah
Kulang
Ah ah ah ah ah

Huwag mo nang pahirapan pa
Ang puso mo 'di kailangang mag-iba
Tumingin ka sa taas
Bubukas iyong mata kung sino ka talaga

Wala sayong
Kulang kulang kulang
Wala sayong
Kulang kulang kulang
May makakakita sa tunay mong ganda
Basta alam mo sa loob ng puso
Wala sayong kulang
Kulang

May makakakita sa tunay mong ganda
Basta alam mo sa loob ng puso
Wala sayong kulang
",,,0.9966015293118097,
54,19894410,Messiah,Yeng Constantino,"Pasensya na di ako makangiti
Umiinit ang ulo palagi
Di kita maintindihan
Gusto kitang maintindihan
Pasensya na kung ako ay tulala
Nakatunganga wala akong magawa
Gusto kong mang may magawa
Wala akong magagagawa

Sasagipin kita
Kung kaya ko lang sana
Pero di ako Messiah
Pero di ako Messiah
Papsensya na di nakakatulong
Sinasabi sayo'y parang bulong
Di mo ako naririnig
Wala ka na ngang naririnig

Sasagipin kita
Kung kaya ko lang sana
Pero di ako Messiah
Pero di ako Messiah
Unti-unting mararating mo rin
Ang bawat mong mga hinihiling
Habang nasa malayo, papanalangin kita
Papalayain ka..

Sasagipin kita
Kung kaya ko lang sana
Pero di ako Messiah
Pero di ako Messiah","

Pasensya na di ako makangiti
Umiinit ang ulo palagi
Di kita maintindihan
Gusto kitang maintindihan
Pasensya na kung ako ay tulala
Nakatunganga wala akong magawa
Gusto kong mang may magawa
Wala akong magagagawa

[Chorus:]
Sasagipin kita
Kung kaya ko lang sana
Pero di ako Messiah
Pero di ako Messiah
[2x]

Papsensya na di nakakatulong
Sinasabi sayo'y parang bulong
Di mo ako naririnig
Wala ka na ngang naririnig

[Chorus:]
Sasagipin kita
Kung kaya ko lang sana
Pero di ako Messiah
Pero di ako Messiah
[2x]

Unti-unting mararating mo rin
Ang bawat mong mga hinihiling
Habang nasa malayo, papanalangin kita
papalayain ka..

[Chorus:]
Sasagipin kita
Kung kaya ko lang sana
Pero di ako Messiah
Pero di ako Messiah
[4x]
",,,0.9763663220088626,
55,115357747,Ngayong Wala Ka Na,Parokya Ni Edgar,,"

Hindi na masarap mag ice cream
Boring na magbabad sa TV
Hindi na masaya magroadtrip
Corny na manuod ng movie

Ngayong wala ka na
Nawalan na ng sigla
Ngayong wala ka na
Lahat wala nang kwenta
Ngayong wala ka na
Nawalan na ng saysay
Ngayong wala ka na
Pwede na 'kong mamatay

Wala na 'kong gana kumain
Ayoko nang uminom
Hindi na rin enjoy mag-shopping
Tamad na 'kong maglaro sa timezone

Ngayong wala ka na
Nawalan na ng sigla
Ngayong wala ka na
Lahat wala nang kwenta
Ngayong wala ka na
Nawalan na ng saysay
Ngayong wala ka na
Pwede na 'kong mamatay
Ikaw na lang…

Ngayong wala ka na
Nawalan na ng sigla
Ngayong wala ka na
Lahat wala nang kwenta
Ngayong wala ka na
Nawalan na ng saysay
Ngayong wala ka na
Pwede na 'kong mamatay

Ngayong wala ka na
Hindi na ko tinatamaan
Ngayong wala ka na
Na kahit na anong halaman
Ngayong wala ka na
Ayoko nang magbanda
Ngayong wala ka na
Ayoko nang kumanta
Ngayong wala ka na
",,,,
56,45216307,Salamat Po,Parokya Ni Edgar,"Masarap tumunganga
Halika na
Parang blessing kung wala kang
Magawa
Titingin ka lang sa langit at
Kakanta
Tungkol sa dampi ng araw
At sa haplos ng hangin
At sa halik ng alon sa pisngi ng buhangin
Tanawin kay ganda
Parang sinasadya
Mapapahanga ka sa lumikha
Kung sino man kayo salamat po
Masarap din tumambay at magsamasama
Parang mamatay na tayo
Sa kakatawa
Masarap ding tumambay ng magisa
Hihiga ka lang sa kama
At kakanta
Tungkol sa agos ng buhay
At sa daloy ng tadhana
At sa nakakalunod na pagbuhos ng biyaya
Walang lahat ng ito
Kundi dahil sayo
Alam konang ikaw ay totoo
Kung sino man kayo
Kung nasan man kayo
Kung sino man kayo
Salamat po","

Masarap tumunganga
Halika na
Parang blessing kung wala kang
Magawa
Titingin ka lang sa langit at
Kakanta

Tungkol sa dampi ng araw
At sa haplos ng hangin
At sa halik ng alon sa pisngi ng buhangin
Tanawin kay ganda
Parang sinasadya
Mapapahanga ka sa lumikha
Kung sino man kayo salamat po

Masarap din tumambay at magsamasama
Parang mamatay na tayo
Sa kakatawa
Masarap ding tumambay ng magisa
Hihiga ka lang sa kama
At kakanta

Tungkol sa agos ng buhay
At sa daloy ng tadhana
At sa nakakalunod na pagbuhos ng biyaya
Walang lahat ng ito
Kundi dahil sayo
Alam konang ikaw ay totoo
Kung sino man kayo
Kung nasan man kayo
Kung sino man kayo
Salamat po
",,,0.9976689976689976,
57,148619116,Hingang Malalim,Sarah Geronimo,"Tahimik ang aking paligid
Pati ang aking isip, walang diwang kumukuliglig
Malinaw, 'sing liwanag ng araw ang daang aking tinahak
Ang mundo'y aking kasayaw
Mga pangarap na natupad
Mga panaginip na naging katotohanan
Naghabol at umakyat
Ngunit ang lakbay ay mahaba pa, at ako'y hinihingal
Kay layo ng linakad ko
Upang makarating sa kung saan ako nakatayo ngayon
Kailangan mo nang huminto
Parating na ang dapit-hapon
Manalangin, mag-pahinga, pumikit
Hingang malalim
Alaala, nagbibigay ng ginhawa
Kapag ang bukas ay puno ng anino ng kawalan
Mga pangarap na natupad
Mga panaginip na naging katotohanan
Naghabol at umakyat
Ngunit ang lakbay ay mahaba pa, at ako'y hinihingal
Kay layo ng linakad ko
Upang makarating sa kung saan ako nakatayo ngayon
Kailangan mo nang huminto
Parating na ang dapit-hapon
Manalangin, mag-pahinga, pumikit
At pagdating ng bukang-liwayway
Babangon, maghahanda
At lahat ay ibibigay muli
Kay layo ng linakad ko
Kay layo ng linakad ko
Upang makarating sa kung saan ako nakatayo ngayon
Kailangan mo nang huminto
Parating na ang dapit-hapon
Manalangin, mag-pahinga, pumikit
Hingang malalim","

Tahimik ang aking paligid
Pati ang aking isip, walang diwang kumukuliglig
Malinaw, 'sing liwanag ng araw ang daang aking tinahak
Ang mundo'y aking kasayaw

Mga pangarap na natupad
Mga panaginip na naging katotohanan
Naghabol at umakyat
Ngunit ang lakbay ay mahaba pa, at ako'y hinihingal

Kay layo ng linakad ko
Upang makarating sa kung saan ako nakatayo ngayon
Kailangan mo nang huminto
Parating na ang dapit-hapon
Manalangin, mag-pahinga, pumikit
Hingang malalim

Alaala, nagbibigay ng ginhawa
Kapag ang bukas ay puno ng anino ng kawalan

Mga pangarap na natupad
Mga panaginip na naging katotohanan
Naghabol at umakyat
Ngunit ang lakbay ay mahaba pa, at ako'y hinihingal

Kay layo ng linakad ko
Upang makarating sa kung saan ako nakatayo ngayon
Kailangan mo nang huminto
Parating na ang dapit-hapon
Manalangin, mag-pahinga, pumikit

At pagdating ng bukang-liwayway
Babangon, maghahanda
At lahat ay ibibigay muli

Kay layo ng linakad ko

Kay layo ng linakad ko
Upang makarating sa kung saan ako nakatayo ngayon
Kailangan mo nang huminto
Parating na ang dapit-hapon
Manalangin, mag-pahinga, pumikit
Hingang malalim
",,,0.9963201471941122,
58,115357735,Friendzone Mo Mukha Mo,Parokya Ni Edgar,"Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo
Wala akong dahilan upang walang maramdaman
Para sa isang dalagang katulad mo
Sobrang ganda, sobrang baet, sobrang talino pa
Kaya please lang wag kang magtataka
Kung bat ako gumagawa ng paraan
Pagka’t ayoko na maging kaibigan lamang
Ang gusto ko merong malisya at kilig
At malay mo sa future ay maging pag-ibig kase
Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo
Hindi ko hahayaan na maging hadlang
Ang dahilan na tayo ay magkaibigan
Sa totoo tingin ko ay di yun rason
Maganda nga na friendship an gating foundation
Ngunit kung di mo ko gusto
Atleast nasabi ko sayo ang totoo
Mas okey na kung masaktan
Kesa matalo nang hindi man lang lumaban basta
Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo
Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo
Mas mabuti ng malaman mo","

Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo

Wala akong dahilan upang walang maramdaman
Para sa isang dalagang katulad mo
Sobrang ganda, sobrang baet, sobrang talino pa
Kaya please lang wag kang magtataka
Kung bat ako gumagawa ng paraan
Pagka’t ayoko na maging kaibigan lamang
Ang gusto ko merong malisya at kilig
At malay mo sa future ay maging pag-ibig kase

Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo

Hindi ko hahayaan na maging hadlang
Ang dahilan na tayo ay magkaibigan
Sa totoo tingin ko ay di yun rason
Maganda nga na friendship ang ating foundation
Ngunit kung di mo ko gusto
Atleast nasabi ko sayo ang totoo
Mas okey na kung masaktan
Kesa matalo nang hindi man lang lumaban basta

Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo
Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo
Mas mabuti ng malaman mo
","Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo

Wala akong dahilan upang walang maramdaman
Para sa isang dalagang katulad mo
Sobrang ganda, sobrang baet, sobrang talino pa
Kaya please lang wag kang magtataka

Kung bat ako gumagawa ng paraan
Pagka't ayoko na maging kaibigan lamang
Ang gusto ko merong malisya at kilig
At malay mo sa future ay maging pag-ibig kase...

Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo

Hindi ko hahayaan na maging hadlang
Ang dahilan na tayo ay magkaibigan
Sa totoo tingin ko ay di yun rason
Maganda nga na friendship an gating foundation

Ngunit kung di mo ko gusto
Atleast nasabi ko sayo ang totoo
Mas okey na kung masaktan
Kesa matalo nang hindi man lang lumaban basta...

Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo

Wala akong dahilan upang walang maramdaman
Para sa isang dalagang katulad mo
Sobrang ganda, sobrang baet, sobrang talino pa
Kaya please lang wag kang magtataka

Kung bat ako gumagawa ng paraan
Pagka't ayoko na maging kaibigan lamang
Ang gusto ko merong malisya at kilig
At malay mo sa future ay maging pag-ibig kase...

Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo

Hindi ko hahayaan na maging hadlang
Ang dahilan na tayo ay magkaibigan
Sa totoo tingin ko ay di yun rason
Maganda nga na friendship ang ating foundation

Ngunit kung di mo ko gusto
Atleast nasabi ko sayo ang totoo
Mas okay na kung masaktan
Kesa matalo nang hindi man lang lumaban basta...

Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo

Meron akong gusto sayo
Pasensya na ngunit yan ang totoo
At di yun magbabago kahit na itago ko
Kaya mas mabuti ng malaman mo

Mas mabuti ng malaman mo.",0.7233354880413704,0.9973166368515206,0.7223300970873786
59,45423381,Abot Langit,Silent Sanctuary,"Lumiwanag bagong araw
Dahan dahang natutunaw
Ang aking damdamin
Ikaw na ngang para sakin
Ayoko na munang umibig
Itutulak palayo ang sinuman
Kalilimutan mag mahal
Dibaleng magisa ang puso'y ligtas naman
Kaytagal kong nagisa at ikaw ngay dumating
Habang lumalalim akoy nahuhulog na
Ikay gustong laging kasama
Dahil mananahimik na sana ewan ko ba
Ng makilala kita abot langit ang saya
Lahat ng kulang napuno
Binuhay mo ang natulog kong puso
Di akalain manunumbalik kung pano mag mahal
Kung pano masabik natuyo ang luha
Dahil na jan ka na","

Lumiwanag, bagong araw
Dahan dahang natutunaw
Ang aking damdamin
Ikaw na ngang para sa akin

Ayoko na munang umibig
Itutulak palayo ang sinuman
Kalilimutan magmahal
Dibaleng mag-isa ang puso'y ligtas naman
Kay tagal kong nag-isa at ikaw nga'y dumating

Habang lumalalim ako'y nahuhulog na
Ika'y gustong laging kasama
Dahil mananahimik na sana ewan ko ba
Nang makilala kita, abot langit ang saya

Lahat ng kulang napuno
Binuhay mo ang natulog kong puso
'Di akalain manunumbalik kung pano magmahal,
Kung pa'no masabik, natuyo na ang luha
Dahil nand'yan ka na

Habang lumalalim ako'y nahuhulog na
Ika'y gustong laging kasama
Dahil mananahimik na sana ewan ko ba

Nang makilala kita abot langit...
Habang lumalalim ako'y nahuhulog na
Ika'y gustong laging kasama
Dahil mananahimik na sana ewan ko ba
Nang makilala kita abot langit ang saya

Abot langit ang saya
Abot langit ang saya
Abot langit ang saya
","Lumiwanag bagong araw
Dahan dahang natutunaw
Ang aking damdamin
Ikaw na ngang para sakin

Ayoko na munang umibig
Itutulak palayo ang sinuman
Kalilimutan mag mahal
Dibaleng magisa ang puso'y ligtas naman
Kaytagal kong nagisa at ikaw ngay dumating

Habang lumalalim akoy nahuhulog na
Ikay gustong laging kasama
Dahil mananahimik na sana ewan ko ba
Ng makilala kita abot langit ang saya

Lahat ng kulang napuno
Binuhay mo ang natulog kong puso
Di akalain manunumbalik kung pano mag mahal
Kung pano masabik natuyo ang luha
Dahil na jan ka na",0.7538896746817539,0.7512402551381998,0.9971936389148737
